data_path,label
/data/duke_data/size_64/split_datalabel/neg/1-039-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-012-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-021-19_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-006-26_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-078-17_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-108-50_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-047-14_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-023-94_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-019-59_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-033-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-071-27_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-081-7_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-104-56_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-134-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-021-79_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-068-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-151-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-074-30_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-153-43_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-114-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-154-14_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-130-45_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-160-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-055-33_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-098-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-059-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-132-54_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-255-46_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-049-40_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-006-17_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-016-93_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-109-44_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-029-58_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-170-86_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-028-31_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-043-9_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-119-53_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-039-59_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-121-49_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-013-47_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-020-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-127-17_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-042-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-031-100_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-065-15_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-063-24_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-118-47_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-120-11_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-077-92_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-051-85_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-026-75_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-153-13_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-068-79_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-182-86_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-106-12_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-144-73_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-011-92_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-160-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-091-62_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-129-9_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-034-17_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-002-53_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-167-30_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-048-28_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-045-40_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-009-29_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-013-76_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-058-74_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-006-68_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-107-39_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-099-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-180-75_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-117-70_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-046-33_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-052-81_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-160-12_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-062-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-013-46_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-174-82_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-029-34_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-047-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-036-93_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-148-39_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-165-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-060-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-032-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-152-14_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-155-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-124-37_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-021-30_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-017-40_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-106-100_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-057-75_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-064-91_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-158-74_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-100-92_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-124-61_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-089-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-161-30_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-040-30_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-154-28_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-077-64_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-122-67_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-201-75_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-158-7_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-044-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-021-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-186-27_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-071-35_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-105-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-097-56_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-136-76_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-054-85_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-038-82_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-133-73_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-055-54_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-146-33_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-152-54_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-063-93_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-143-67_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-107-25_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-109-40_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-101-25_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-095-15_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-105-72_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-246-46_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-009-94_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-047-55_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-025-39_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-144-58_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-030-68_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-080-58_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-023-42_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-141-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-152-45_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-080-4_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-035-23_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-160-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-154-62_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-064-85_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-069-37_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-028-44_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-021-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-017-62_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-180-97_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-163-21_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-020-45_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-095-17_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-072-32_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-157-88_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-037-42_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-054-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-071-58_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-085-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-159-60_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-048-98_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-063-20_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-076-6_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-104-6_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-069-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-099-73_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-161-86_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-024-86_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-191-51_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-101-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-102-4_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-002-49_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-102-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-125-58_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-052-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-020-48_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-034-99_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-157-33_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-034-68_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-008-77_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-057-89_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-186-56_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-002-91_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-149-25_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-083-3_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-025-5_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-060-10_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-156-95_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-072-33_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-103-56_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-018-18_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-135-7_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-033-84_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-075-72_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-122-8_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-132-87_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-139-26_64.png,neg
/data/duke_data/size_64/split_datalabel/neg/1-042-86_64.png,neg
